name,synonyms,cellosaurus_accession,disease_id,id,tissue_id,depmap_id,cell_model_passport_id,cosmic_id,ccle_name,expression_data,UMLS_CUI,tumour_location
ESS-1,ESS-1; ESS1; Endometrial Stromal Sarcoma-1,CVCL_1205,C8973,399,14.0,ACH-000913,SIDM01043,907000,ESS1_ENDOMETRIUM,BROAD_DepMap,C0206630,no access
U2OS,U2OS; U-2 OS; U-2OS; U-2-OS; U2-OS; U20-S; U20S; 2T,CVCL_0042,C9145,1579,11.0,ACH-000364,SIDM01191,909776,U2OS_BONE,BROAD_DepMap,C0029463,no access
OMC-1 [Human cervical carcinoma],OMC-1 [Human cervical carcinoma]; OMC1; Osaka Medical College-1,CVCL_1623,C4028,1190,24.0,ACH-002180,SIDM00240,949154,OMC1_CERVIX,CellModelPassport,C0279671,no access
BICR 10,BICR 10; BICR-10; BICR10; BICR-10 R; Beatson Institute for Cancer Research 10,CVCL_2307,C4040,190,23.0,ACH-001331,SIDM00077,1290724,BICR10_UPPER_AERODIGESTIVE_TRACT,CellModelPassport,C0280299,
SK-MEL-1,SK-MEL-1; SK-Mel-1; SK Mel 1; SK-Mel 1; SK-Mel1; SKMEL-1; SkMEL-1; SKMEL1; SK 1,CVCL_0068,C3224,1364,10.0,ACH-000465,SIDM01107,909723,SKMEL1_SKIN,BROAD_DepMap,C0025202,no access
HCC44,HCC44; HCC-44; HCC0044,CVCL_2060,C3512,515,7.0,ACH-000667,SIDM01069,1240145,HCC44_LUNG,BROAD_DepMap,C0152013,
HCC78,HCC78; HCC-78; HCC0078,CVCL_2061,C3512,522,7.0,ACH-000562,SIDM01068,1290908,HCC78_LUNG,BROAD_DepMap,C0152013,no access
P31/FUJ,P31/FUJ; P31-FUJ; P31 FUJ; P31FUJ; P31/Fujioka,CVCL_1632,C9160,1219,4.0,ACH-000770,SIDM00363,909253,P31FUJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0220621,no access
NCI-H716,NCI-H716; NCI H716; H716; H-716; NCIH716,CVCL_1581,C5543,1129,6.0,ACH-000491,SIDM00779,908458,NCIH716_LARGE_INTESTINE,BROAD_DepMap,C1332866,no access
H9,H9; HT clone H9; HT(H9); H 9; H-9,CVCL_1240,C9265,454,4.0,ACH-002240,SIDM01251,907043,H9_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CellModelPassport,C0862196,no access
HCT116,HCT116; HCT-116; HCT.116; HCT116,CVCL_0291,C4910,21,6.0,ACH-000971,SIDM00783,905936,HCT116_LARGE_INTESTINE,BROAD_DepMap,C0699790,no access
KYSE-50,KYSE-50; KYSE 50; KYSE50; KY-50,CVCL_1360,C4024,813,26.0,ACH-002264,SIDM00550,1298222,KYSE50_OESOPHAGUS,CellModelPassport,C0279626,no access
Huh-7,Huh-7; HuH-7; HUH-7; HuH7; Huh7; HUH7; JTC-39; Japanese Tissue Culture-39,CVCL_0336,C3099,644,31.0,ACH-000480,SIDM00585,907071,HUH7_LIVER,BROAD_DepMap,C0019204,no access
MDA-MB-175-VII,MDA-MB-175-VII; MDA MB 175 VII; MDA-MB-175VII; MDAMB175VII; MDA-MB-175; MDAMB175; MDA-175; MDA175; MD Anderson-Metastatic Breast-175-VIII,CVCL_1400,C4194,893,2.0,ACH-000759,SIDM00633,908120,MDAMB175VII_BREAST,BROAD_DepMap,C1134719,Breast (Carcinoma; Ductal carcinoma)
SUP-B8,SUP-B8; SupB8,CVCL_1713,C8644,1480,4.0,ACH-002308,SIDM01177,910209,SUPB8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CellModelPassport,C4227542,no access
PCI-30,PCI-30,CVCL_C757,C4648,1237,23.0,ACH-002295,SIDM00044,1298529,PCI30_UPPER_AERODIGESTIVE_TRACT,CellModelPassport,C0349566,no access
Hs 445,Hs 445; HS-445; Hs-445; HS 445T; Hs445; HS445,CVCL_0761,,586,4.0,ACH-002245,SIDM00668,1322218,HS445_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CellModelPassport,,no access
BT-483,BT-483; BT483,CVCL_2319,C4194,209,2.0,ACH-000818,SIDM00892,949093,BT483_BREAST,BROAD_DepMap,C1134719,no access
A375,A375; A 375; A375; A375-MEL; A375-mel; A375mel,CVCL_0132,C3802,4,10.0,ACH-000219,SIDM00795,906793,A375_SKIN,BROAD_DepMap,C0206735,no access
NCI-H510A,NCI-H510A; H510A; H-510A; NCI-H510; NCIH510; H510; H-510,CVCL_1565,C4917,1116,7.0,ACH-000871,SIDM00927,753605,NCIH510_LUNG,BROAD_DepMap,C0149925,no access
MeWo,MeWo; MEWO; Mewo; Me Wo; Me-Wo; Mevo; SK-MEL-MeWo; Mel-MeWo; BI-Mel; EST50,CVCL_0445,C3510,912,10.0,ACH-000987,SIDM00545,908128,MEWO_SKIN,BROAD_DepMap,C0151779,no access
OAW42,OAW42; OAW-42; OAW 42,CVCL_1615,C5228,1171,8.0,ACH-000704,SIDM00480,910548,OAW42_OVARY,BROAD_DepMap,C1096638,no access
SK-MEL-3,SK-MEL-3; SK-Mel-3; Sk-mel-3; SK-Mel3; SKMEL3,CVCL_0550,C3510,1367,10.0,ACH-000423,SIDM01105,909724,SKMEL3_SKIN,BROAD_DepMap,C0151779,no access
GA-10 clone 4,GA-10 clone 4; GA-10 (Clone 4); GA-10-Clone-4,CVCL_1224,C2912,429,4.0,,SIDM01252,906867,,,C0006413,no access
NCI-H28,NCI-H28; H28; H-28; NCIH28; HUT-28; HUT 28; HuT 28; HUT28; Hut28; HuT28,CVCL_1555,C45663,1098,20.0,ACH-000648,SIDM00720,908470,NCIH28_PLEURA,BROAD_DepMap,C1709578,Pleura (Mesothelioma)
CAL-54,CAL-54; CAL 54; CAL54; Centre Antoine Lacassagne-54,CVCL_1111,C9385,235,5.0,ACH-000457,SIDM00932,910952,CAL54_KIDNEY,BROAD_DepMap,C1861854,no access
MC116,MC116; MC-116; MC 116,CVCL_1399,C3457,882,4.0,ACH-000583,SIDM00637,907799,MC116_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,,Haematopoietic and lymphoid (Lymphoid neoplasm; B cell lymphoma unspecified)
COLO 206F,COLO 206F; Colo-206F; COLO-206F; Colo 206F; COLO206F; COLO 206; COLO206,CVCL_1988,C4349,275,6.0,,SIDM00822,910565,,,C0338106,
SW780,SW780; SW-780; SW 780,CVCL_1728,C4912,1505,17.0,ACH-000384,SIDM01160,687457,SW780_URINARY_TRACT,BROAD_DepMap,C0699885,no access
D-542MG,D-542MG; D542MG,CVCL_1164,C3058,335,1.0,ACH-002230,SIDM00207,753549,D542MG_CENTRAL_NERVOUS_SYSTEM,CellModelPassport,C0017636,no access
Kasumi-1,Kasumi-1; KASUMI-1; Kasumi 1; KASUMI1; Kasumi1,CVCL_0589,C9381,733,4.0,ACH-000263,SIDM01005,907275,KASUMI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0279636,no access
ES3,ES3; ES-3,CVCL_1199,C4817,391,11.0,ACH-002104,SIDM00265,684055,ES3_BONE,CellModelPassport,C0553580,Bone (Ewing sarcoma-peripheral primitive neuroectodermal tumour)
NCI-H3122,NCI-H3122; H3122; H-3122; NCIH3122,CVCL_5160,C3512,1107,7.0,ACH-000337,SIDM00137,1240190,NCIH3122_LUNG,BROAD_DepMap,C0152013,no access
PC-3,PC-3; PC3; PC.3,CVCL_0035,C4863,61,9.0,ACH-000090,SIDM00088,905934,PC3_PROSTATE,BROAD_DepMap,C0600139,no access
TC-YIK,TC-YIK; TCYIK,CVCL_1737,C7982,1523,24.0,ACH-002201,SIDM00234,946357,TCYIK_CERVIX,CellModelPassport,C0279674,no access
LB647-SCLC,LB647-SCLC; LB647SCLC,CVCL_1368,C4917,826,7.0,ACH-002154,SIDM00183,753582,LB647SCLC_LUNG,CellModelPassport,C0149925,no access
OE21,OE21; OE-21; JROECL 21; JROECL21,CVCL_2661,C4024,1186,26.0,ACH-000544,SIDM00478,1298359,OE21_OESOPHAGUS,BROAD_DepMap,C0279626,no access
NCI-H2009,NCI-H2009; H2009; H-2009; NCIH2009,CVCL_1514,C3512,1055,7.0,ACH-000886,SIDM00756,724873,NCIH2009_LUNG,BROAD_DepMap,C0152013,no access
HuCC-T1,HuCC-T1; HuCCT-1; HUCCT-1; HUCC-T1; HUCCT1; HuCCT1,CVCL_0324,C35417,639,28.0,ACH-000976,SIDM00587,907069,HUCCT1_BILIARY_TRACT,BROAD_DepMap,C0345905,Biliary tract; Bile duct (Carcinoma)
NCIH23,NCIH23; NCI.H23; H23; H-23; NCI-H23,CVCL_1547,C3512,49,7.0,ACH-000900,SIDM00138,905942,NCIH23_LUNG,BROAD_DepMap,C0152013,no access
NCI-H727,NCI-H727; H727; H-727; NCIH727,CVCL_1584,C4038,1132,7.0,ACH-000775,SIDM01119,724855,NCIH727_LUNG,BROAD_DepMap,C0280089,Lung (Carcinoma)
JHH-6,JHH-6; Jhh-6; JHH6,CVCL_2788,C3099,687,31.0,ACH-000217,SIDM00615,1240159,JHH6_LIVER,BROAD_DepMap,C0019204,
SK-N-SH,SK-N-SH; SK N SH; SKN-SH; SK-NSH; SKNSH; NSH,CVCL_0531,C3270,1378,21.0,ACH-000149,SIDM01098,717431,SKNSH_AUTONOMIC_GANGLIA,BROAD_DepMap,C2751421,Autonomic ganglia (Neuroblastoma)
YAPC,YAPC,CVCL_1794,C3850,1624,12.0,ACH-000332,SIDM00411,909904,YAPC_PANCREAS,BROAD_DepMap,C0235974,Pancreas (Carcinoma; Ductal carcinoma)
SW1116,SW1116; SW-1116; SW 1116,CVCL_0544,C4349,1486,6.0,ACH-000489,SIDM00835,909746,SW1116_LARGE_INTESTINE,BROAD_DepMap,C0338106,no access
MOLT-16,MOLT-16; Molt-16; MOLT 16; MOLT16; Molt16,CVCL_1424,C7953,950,4.0,ACH-000918,SIDM00431,908147,MOLT16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0279583,Haematopoietic and lymphoid (Lymphoid neoplasm; Acute lymphoblastic T cell leukaemia)
NCI-H290,NCI-H290; H290; H-290; HUT-290; Hut-290; HUT 290; HUT290,CVCL_A555,C7376,1104,20.0,ACH-002136,SIDM00518,1240139,H290_PLEURA,CellModelPassport,C0812413,no access
TOV-112D,TOV-112D; TOV-112d; TOV112D; TOV-112; TOV112,CVCL_3612,C7979,1556,8.0,ACH-000048,SIDM01170,1299070,TOV112D_OVARY,BROAD_DepMap,C0346163,no access
JM-1,JM-1; JM1,CVCL_3532,C8644,711,4.0,ACH-000151,SIDM00689,1327768,JM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C4227542,
ESO-26,ESO-26; ESO26,CVCL_2035,C9296,397,26.0,ACH-001496,SIDM00539,1503366,ESO26_OESOPHAGUS,BROAD_DepMap,C1332166,no access
SK-LMS-1,SK-LMS-1; SKLMS-1; SKLMS1,CVCL_0628,C40318,1362,13.0,ACH-000145,SIDM01109,909720,SKLMS1_SOFT_TISSUE,BROAD_DepMap,C2168304,no access
DMS 273,DMS 273; DMS-273; DMS273,CVCL_1176,C4917,355,7.0,ACH-000749,SIDM00522,687985,DMS273_LUNG,BROAD_DepMap,C0149925,no access
SiHa,SiHa; Siha; SIHA,CVCL_0032,C27676,1342,24.0,ACH-000556,SIDM01093,930297,SIHA_CERVIX,BROAD_DepMap,C1334052,no access
PCI-38,PCI-38,CVCL_M471,C4648,1238,23.0,ACH-002296,SIDM00155,1240205,PCI38_UPPER_AERODIGESTIVE_TRACT,CellModelPassport,C0349566,no access
HeLa,HeLa; HELA; Hela; He La; He-La; Henrietta Lacks cells; Helacyton gartleri,CVCL_0030,C27677,546,24.0,ACH-001086,SIDM00846,1298134,HELA_CERVIX,BROAD_DepMap,C1334053,no access
THP-1,THP-1; THP1; THP 1; THPI; THP-1(ATCC); Tohoku Hospital Pediatrics-1,CVCL_0006,C9163,1548,4.0,ACH-000146,SIDM01172,909771,THP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0279646,no access
JURL-MK1,JURL-MK1,CVCL_2086,C3174,716,4.0,ACH-000326,SIDM01015,1327771,JURLMK1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0023473,no access
LNCaP clone FGC,LNCaP clone FGC; LNCaP-Clone-FGC; LNCaP.FGC; LNCaP-FGC; LNCaP FGC; LNCaP-ATCC,CVCL_1379,C4863,853,9.0,ACH-000977,SIDM00683,907788,LNCAPCLONEFGC_PROSTATE,BROAD_DepMap,C0600139,no access
FLO-1,FLO-1; Flo-1; FLO1; FLO,CVCL_2045,C4025,418,26.0,ACH-001500,SIDM01041,1503361,FLO1_OESOPHAGUS,BROAD_DepMap,C0279628,
A3/Kawakami,A3/Kawakami; A3/KAW; A3-KAW; A3/Kawa,CVCL_1062,C8851,151,4.0,ACH-000697,SIDM00495,910935,A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0079744,no access
H-EMC-SS,H-EMC-SS; HEMCSS,CVCL_1238,C2946,452,11.0,ACH-001519,SIDM00535,907290,HEMCSS_BONE,BROAD_DepMap,C0008479,no access
HCC1937,HCC1937; HCC-1937,CVCL_0290,C4017,491,2.0,ACH-000223,SIDM00874,749714,HCC1937_BREAST,BROAD_DepMap,C1527349,Breast (Carcinoma; Ductal carcinoma)
MFE-319,MFE-319; MFE319,CVCL_2112,C114656,915,14.0,ACH-000988,SIDM00333,1240174,MFE319_ENDOMETRIUM,BROAD_DepMap,C3896969,no access
23132/87,23132/87; 23132-87; 2313287; St 23132; St23132,CVCL_1046,C4004,125,16.0,ACH-000948,SIDM00980,910924,2313287_STOMACH,BROAD_DepMap,C0278701,Stomach (Carcinoma; Adenocarcinoma)
WM793,WM793; WM-793; WM 793; WML 793; WM793B; WM-793B; WM 793B; WM793b; WC00062,CVCL_8787,C3224,1615,10.0,ACH-000827,SIDM00973,1299081,WM793_SKIN,BROAD_DepMap,C0025202,no access
DU-145,DU-145; DU-145; Du-145; DU 145; DU_145,CVCL_0105,C4863,16,9.0,ACH-000979,SIDM00120,905935,DU145_PROSTATE,CellModelPassport,C0600139,no access
647V,647V; 647-V; 647 V,CVCL_1049,C4912,136,17.0,ACH-000896,SIDM00983,906797,647V_URINARY_TRACT,BROAD_DepMap,C0699885,no access
COR-L303,COR-L303; CORL303; COR L303,CVCL_2411,C4917,303,7.0,ACH-002095,SIDM00510,1297438,CORL303_LUNG,CellModelPassport,C0149925,no access
MFE-280,MFE-280; MFE 280; MFE280,CVCL_1405,C7359,913,14.0,ACH-000192,SIDM00335,908129,MFE280_ENDOMETRIUM,BROAD_DepMap,C1153706,Endometrium (Carcinoma; Adenocarcinoma)
KTCTL-195,KTCTL-195; KTCTL195; RCC-JW; RCCJW,CVCL_5880,C4033,794,5.0,ACH-002191,SIDM00817,1524416,RCCJW_KIDNEY,CellModelPassport,C4225533,no access
SU-DHL-1,SU-DHL-1; SU-DHL1; SUDHL1; SUDHL-1; SuDHL-1; SuDHL 1; Stanford University-Diffuse Histiocytic Lymphoma-1,CVCL_0538,C3720,1460,4.0,ACH-000664,SIDM00390,909742,SUDHL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0206180,no access
SR,SR; ,CVCL_1711,C7873,78,4.0,ACH-000338,SIDM00096,905965,SR786_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0278763,no access
SU-DHL-5,SU-DHL-5; Su-DHL-5; SUDHL5; SUDHL-5; SU-DH-L5; SuDHL 5; Stanford University-Diffuse Histiocytic Lymphoma-5; DHL-5; DHL5,CVCL_1735,C36080,1464,4.0,ACH-000660,SIDM00406,1331036,SUDHL5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C1333295,no access
U251,U251; U-251 MG; U-251-MG; U-251_MG; U251-MG; U251MG; U-251; U251; U251n; U251N; 251 MG; 251MG,CVCL_0021,C60781,83,1.0,ACH-000232,SIDM00111,905983,U251MG_CENTRAL_NERVOUS_SYSTEM,BROAD_DepMap,C0004114,no access
MHH-NB-11,MHH-NB-11; MHH-NB11; MHHNB11,CVCL_1412,C3270,923,21.0,ACH-000078,SIDM00387,908135,MHHNB11_AUTONOMIC_GANGLIA,BROAD_DepMap,C2751421,no access
LB373-MEL-D,LB373-MEL-D; LB373MELD,CVCL_1367,C3224,825,10.0,ACH-002153,SIDM00184,753581,LB373MELD_SKIN,CellModelPassport,C0025202,no access
SW982,SW982; SW-982; SW 982,CVCL_1734,C4279,1511,13.0,ACH-001274,SIDM01161,909759,SW982_SOFT_TISSUE,BROAD_DepMap,C0334507,no access
MMAc-SF,MMAc-SF; MMAC-SF; MMAc.SF; MMAc-Serum Free,CVCL_1420,C3224,939,10.0,ACH-002162,SIDM01242,925339,MMACSF_SKIN,CellModelPassport,C0025202,no access
NCI-H1869,NCI-H1869; H1869; H-1869; NCIH1869,CVCL_1500,C3493,1043,7.0,ACH-000894,SIDM00768,1240183,NCIH1869_LUNG,BROAD_DepMap,C0149782,no access
NCI-N87,NCI-N87; NCI N87; N87; N-87; NCI-H87; H87; H-87; NCIN87,CVCL_1603,C5473,1150,16.0,ACH-000427,SIDM01147,908461,NCIN87_STOMACH,BROAD_DepMap,C1333791,Stomach (Carcinoma; Adenocarcinoma)
NCI-H1341,NCI-H1341; H1341; H-1341; NCIH1341,CVCL_1463,C4917,1010,7.0,ACH-000129,SIDM00646,1330964,NCIH1341_LUNG,BROAD_DepMap,C0149925,
HD-MY-Z,HD-MY-Z; HD-MyZ; HDMYZ,CVCL_1273,C9154,531,4.0,ACH-000190,SIDM01063,907050,HDMYZ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0220615,Haematopoietic and lymphoid; Lymph node (Lymphoid neoplasm; Hodgkin lymphoma)
ONS-76,ONS-76; ONS76,CVCL_1624,C3222,1194,1.0,ACH-000776,SIDM00567,909248,ONS76_CENTRAL_NERVOUS_SYSTEM,BROAD_DepMap,C0025149,no access
IM-9,IM-9; IM 9; IM9; GM04680,CVCL_1305,,659,4.0,ACH-002247,SIDM00632,753563,IM9_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CellModelPassport,,no access
NALM-6,NALM-6; Nalm-6; NALM 6; Nalm 6; NALM6; Nalm6; NALM-6-M1,CVCL_0092,C9143,972,4.0,ACH-000938,SIDM00429,908158,NALM6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0279593,no access
OACP4 C,OACP4 C; OAC-P4C; OACP4C; OACp4C,CVCL_1843,C4025,1169,26.0,ACH-002292,SIDM00445,1503362,OACP4C_OESOPHAGUS,CellModelPassport,C0279628,
COLO 320HSR,COLO 320HSR; COLO-320HSR; COLO320HSR; COLO 320 HSR; COLO-320-HSR; COLO-HSR,CVCL_0220,C4349,277,6.0,ACH-002219,SIDM00842,910569,COLO320HSR_LARGE_INTESTINE,CellModelPassport,C0338106,no access
KYSE-180,KYSE-180; KYSE 180; KYSE180; Kyse180; KY180,CVCL_1349,C4024,807,26.0,ACH-000693,SIDM01030,907318,KYSE180_OESOPHAGUS,BROAD_DepMap,C0279626,no access
KNS-62,KNS-62; KNS62,CVCL_1335,C3493,774,7.0,ACH-000858,SIDM00606,753569,KNS62_LUNG,BROAD_DepMap,C0149782,Lung (Carcinoma; Squamous cell carcinoma)
CGTH-W-1,CGTH-W-1; CGTH-W1; CGTH W-1; CGTHW1,CVCL_1120,C46008,254,18.0,ACH-001023,SIDM01248,910568,CGTHW1_THYROID,CellModelPassport,C1710177,no access
PE/CA-PJ15,PE/CA-PJ15; PE-CA-PJ15; PE/CA PJ15; PE/CA-PJ-15; PE_CA-PJ15; PE CA PJ15; PECAPJ15,CVCL_2678,C4648,1240,23.0,ACH-000619,SIDM00473,1240207,PECAPJ15_UPPER_AERODIGESTIVE_TRACT,BROAD_DepMap,C0349566,no access
CAL-120,CAL-120; CAL 120; CAL120,CVCL_1104,C4872,227,2.0,ACH-000212,SIDM00940,906826,CAL120_BREAST,BROAD_DepMap,C0678222,no access
ECC10,ECC10; ECC-10; ECC 10,CVCL_1188,C6764,372,16.0,ACH-000560,SIDM00280,906848,ECC10_STOMACH,BROAD_DepMap,C1333788,no access
NCI-H322M,NCI-H322M; NCI.H322M; H322M; H-322M,CVCL_1557,C2923,50,7.0,ACH-002172,,905967,NCIH322M_LUNG,,C2750265,no access
MHH-ES-1,MHH-ES-1; MHH-ES1; MHHES1,CVCL_1411,C4817,922,11.0,ACH-000391,SIDM00386,908134,MHHES1_BONE,BROAD_DepMap,C0553580,no access
CMK,CMK,CVCL_0216,C2993,270,4.0,ACH-000641,SIDM00959,910566,CMK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0013080,no access
SNU-C1,SNU-C1; SNUC1; NCI-SNU-C1,CVCL_1708,C4349,1452,6.0,ACH-000722,SIDM01197,910905,SNUC1_LARGE_INTESTINE,BROAD_DepMap,C0338106,Large intestine; Colon (Carcinoma; Adenocarcinoma)
KYSE-220,KYSE-220; KYSE 220; KYSE220; KY-220,CVCL_1359,C4024,808,26.0,ACH-002263,SIDM00551,1240167,KYSE220_OESOPHAGUS,CellModelPassport,C0279626,
EMC-BAC-1,EMC-BAC-1; EMCBAC1,CVCL_X486,C2926,385,7.0,ACH-002101,SIDM00048,1503369,EMCBAC1_LUNG,CellModelPassport,C0007131,no access
SCC-3,SCC-3; SCC3,CVCL_1683,C3457,1324,4.0,ACH-001642,SIDM00384,910930,SCC3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,,no access
BT-20,BT-20; BT 20; BT20,CVCL_0178,C4194,207,2.0,ACH-000536,SIDM00893,906801,BT20_BREAST,BROAD_DepMap,C1134719,Breast (Carcinoma)
TE-1,TE-1; TE1,CVCL_1759,C4024,1530,26.0,ACH-000647,SIDM00369,753621,TE1_OESOPHAGUS,BROAD_DepMap,C0279626,no access
OVKATE,OVKATE,CVCL_3110,C105555,1211,8.0,ACH-000443,SIDM00466,1240199,OVKATE_OVARY,BROAD_DepMap,C3642254,no access
NCI-H1836,NCI-H1836; H1836; H-1836; NCIH1836,CVCL_1498,C4917,1041,7.0,ACH-000559,SIDM00770,1240182,NCIH1836_LUNG,BROAD_DepMap,C0149925,no access
Namalwa,Namalwa; NAMALWA; Namalva; NAMALVA; NWA; NK62a,CVCL_0067,C27694,973,4.0,ACH-000944,SIDM00641,908159,NAMALWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C1333427,no access
SCC-15,SCC-15; SCC 15; SCC15,CVCL_1681,C4648,1322,23.0,ACH-000254,SIDM01083,910911,SCC15_UPPER_AERODIGESTIVE_TRACT,BROAD_DepMap,C0349566,no access
HCC38,HCC38; Hcc38; HCC-38; HCC 38; HCC0038,CVCL_1267,C4017,510,2.0,ACH-000276,SIDM00675,749717,HCC38_BREAST,BROAD_DepMap,C1527349,no access
SK-MEL-2,SK-MEL-2; SK-Mel-2; SK-mel-2; SK.MEL.2; SK Mel 2; SK MEL 2; SKMEL-2; SKMEL2; SK-ML2; SKml2,CVCL_0069,C3224,69,10.0,ACH-001190,SIDM00082,905955,SKMEL2_SKIN,BROAD_DepMap,C0025202,no access
T-47D,T-47D; T-47-D; T47-D; T47D:A; T47D,CVCL_0553,C4194,81,2.0,ACH-000147,SIDM00097,905945,T47D_BREAST,BROAD_DepMap,C1134719,no access
SW872,SW872; SW-872; SW 872,CVCL_1730,C3194,1506,13.0,ACH-002310,SIDM01159,909756,SW872_SOFT_TISSUE,CellModelPassport,C0346117,no access
COLO 684,COLO 684; COLO-684; COLO684; Colo684,CVCL_1132,C7359,283,14.0,ACH-000864,SIDM00142,910691,COLO684_ENDOMETRIUM,BROAD_DepMap,C1153706,no access
NCI-H2461,NCI-H2461; H2461; H-2461; NCIH2461,CVCL_A536,C45662,1090,20.0,ACH-002125,SIDM00102,1290810,NCIH2461_PLEURA,CellModelPassport,C1709574,no access
TE-11,TE-11; TE11; Te11,CVCL_1761,C4024,1532,26.0,ACH-000488,SIDM00348,946354,TE11_OESOPHAGUS,BROAD_DepMap,C0279626,Oesophagus (Carcinoma; Squamous cell carcinoma)
NCI-H748,NCI-H748; H748; H-748; NCIH748,CVCL_1588,C4917,1136,7.0,ACH-002176,SIDM01117,909194,NCIH748_LUNG,CellModelPassport,C0149925,no access
NCI-H250,NCI-H250; H250; H-250; NCIH250,CVCL_1554,C4917,1091,7.0,ACH-002171,SIDM00721,924241,NCIH250_LUNG,CellModelPassport,C0149925,Lung (Carcinoma; Small cell carcinoma)
SJNB-12,SJNB-12; SJ-NB-12; SJNB12; NB12,CVCL_1442,C3270,1346,21.0,ACH-002279,SIDM00258,949172,NB12_AUTONOMIC_GANGLIA,CellModelPassport,C2751421,Autonomic ganglia (Neuroblastoma)
MDA-MB-468,MDA-MB-468; MDA-MB 468; MDA-MB468; MDAMB468; MDA-468; MDA468; MB468,CVCL_0419,C5214,42,2.0,ACH-000849,SIDM00628,908123,MDAMB468_BREAST,BROAD_DepMap,C0858252,no access
NCI-H524,NCI-H524; H524; H-524; NCIH524,CVCL_1568,C4917,1118,7.0,ACH-000816,SIDM01129,908483,NCIH524_LUNG,BROAD_DepMap,C0149925,Lung (Carcinoma; Small cell carcinoma)
MHH-CALL-2,MHH-CALL-2; Mhh-Call 2; MHH-CALL2; MHHCALL2,CVCL_1409,C9140,919,4.0,ACH-000020,SIDM00331,908132,MHHCALL2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0279584,no access
OPM-2,OPM-2; OPM2,CVCL_1625,C3242,1195,4.0,ACH-000024,SIDM00457,909249,OPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0026764,no access
EoL-1,EoL-1; EOL-1; EOL1; EoL-1-cell; EoL-1 cell; AML-EOL-1,CVCL_0258,C4563,388,4.0,ACH-000198,SIDM00277,906856,EOL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0346421,no access
KON,KON,CVCL_3001,C4041,778,23.0,ACH-001542,SIDM00604,1298215,KON_UPPER_AERODIGESTIVE_TRACT,BROAD_DepMap,C0280300,no access
SaOS-2,SaOS-2; SAOS-2; Saos-2; SAOS 2; Saos 2; Saos2; SaOs2; SAOS2; Sarcoma OSteogenic-2; SaOS; SAOS,CVCL_0548,C9145,1313,11.0,ACH-000410,SIDM01084,909707,SAOS2_BONE,BROAD_DepMap,C0029463,Bone (Osteosarcoma)
CAL-62,CAL-62; Cal-62; CAL 62; Cal 62; CAL62; Centre Antoine Lacassagne-62,CVCL_1112,C3878,236,18.0,ACH-000174,SIDM00931,906828,CAL62_THYROID,BROAD_DepMap,C0238461,no access
OCI-AML-5,OCI-AML-5; OCI/AML-5; OCI-AML5; OCI/AML5; OCI AML5; OCIAML5; Ontario Cancer Institute-Acute Myeloid Leukemia-5,CVCL_1620,C9154,1177,4.0,ACH-000065,SIDM00461,1330983,OCIAML5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0220615,
SK-HEP-1,SK-HEP-1; SK-Hep-1; SK HEP-1; SK HEP 01; SK-Hep1; Sk-Hep1; SK Hep1; SKHEP-1; SKHEP1; SKHep1; SK_HEP1,CVCL_0525,C3099,1361,31.0,ACH-000361,SIDM01110,909719,SKHEP1_LIVER,BROAD_DepMap,C0019204,no access
