name,synonyms,cellosaurus_accession,disease_id,id,tissue_id,depmap_id,cell_model_passport_id,cosmic_id,ccle_name,expression_data,UMLS_CUI,Tumour_Location
NCI-H28,NCI-H28; H28; H-28; NCIH28; HUT-28; HUT 28; HuT 28; HUT28; Hut28; HuT28,CVCL_1555,C45663,1098,20.0,ACH-000648,SIDM00720,908470.0,NCIH28_PLEURA,BROAD_DepMap,C1709578,Pleura (Mesothelioma)
NCI-H2803,NCI-H2803; H2803; H-2803; NCIH2803,CVCL_U997,C7376,1099,20.0,ACH-002131,SIDM00309,1240135.0,NCIH2803_PLEURA,CellModelPassport,C0812413,Not Found
NCI-H2804,NCI-H2804; H2804; H-2804; NCIH2804,CVCL_U998,C7376,1100,20.0,ACH-002132,SIDM00310,1240136.0,NCIH2804_PLEURA,CellModelPassport,C0812413,Not Found
NCI-H2810,NCI-H2810; H2810; H-2810; NCIH2810,CVCL_U999,C45662,1101,20.0,ACH-002133,SIDM00311,1240137.0,NCIH2810_PLEURA,CellModelPassport,C1709574,Not Found
NCI-H2818,NCI-H2818; H2818; H-2818; NCIH2818,CVCL_V000,C45662,1102,20.0,ACH-002134,SIDM00520,1290814.0,NCIH2818_PLEURA,CellModelPassport,C1709574,Not Found
NCI-H2869,NCI-H2869; H2869; H-2869; NCIH2869,CVCL_V001,C45665,1103,20.0,ACH-002135,SIDM00519,1240138.0,NCIH2869_PLEURA,CellModelPassport,C1709570,Not Found
NCI-H290,NCI-H290; H290; H-290; HUT-290; Hut-290; HUT 290; HUT290,CVCL_A555,C7376,1104,20.0,ACH-002136,SIDM00518,1240139.0,H290_PLEURA,CellModelPassport,C0812413,Not Found
NCI-H292,NCI-H292; H292; H-292; NCI-HUT-292; Hut292; NCIH292,CVCL_0455,C45544,1105,7.0,ACH-001075,SIDM00493,753604.0,NCIH292_LUNG,BROAD_DepMap,C1708778,Lung (Carcinoma; Mucoepidermoid carcinoma)
NCI-H3118,NCI-H3118; H3118; H-3118,CVCL_A464,C5938,1106,19.0,ACH-002239,SIDM00517,1240140.0,H3118_UPPER_AERODIGESTIVE_TRACT,CellModelPassport,C1335363,Not Found
NCI-H3122,NCI-H3122; H3122; H-3122; NCIH3122,CVCL_5160,C3512,1107,7.0,ACH-000337,SIDM00137,1240190.0,NCIH3122_LUNG,BROAD_DepMap,C0152013,Not Found
NCI-H322,NCI-H322; H322; H-322; H322T; NCI-H322T; NCI-322; NCIH322,CVCL_1556,C2923,1108,7.0,ACH-000837,SIDM00117,,NCIH322_LUNG,BROAD_DepMap,C2750265,No COSMIC ID
NCI-H3255,NCI-H3255; H3255; H-3255; H3255_DA; NCIH3255,CVCL_6831,C3512,1109,7.0,ACH-000109,SIDM00046,,NCIH3255_LUNG,BROAD_DepMap,C0152013,No COSMIC ID
NCI-H345,NCI-H345; H345; H-345; NCI H345; NCIH345,CVCL_1558,C4917,1110,7.0,ACH-001364,SIDM00719,688021.0,NCIH345_LUNG,CellModelPassport,C0149925,Lung (Carcinoma; Small cell carcinoma)
NCI-H358,NCI-H358; H358; H-358; NCIH358,CVCL_1559,C2923,1111,7.0,ACH-000860,SIDM00718,908465.0,NCIH358_LUNG,BROAD_DepMap,C2750265,Lung (Carcinoma; Bronchioloalveolar adenocarcinoma)
NCI-H378,NCI-H378; H378; H-378; NCIH378,CVCL_1560,C4917,1112,7.0,ACH-002173,SIDM00915,688022.0,NCIH378_LUNG,CellModelPassport,C0149925,Lung (Carcinoma; Small cell carcinoma)
NCI-H441,NCI-H441; H441; H-441; NCI-H441-4; NCI-441; NCIH441,CVCL_1561,C5650,1113,7.0,ACH-000638,SIDM00925,908460.0,NCIH441_LUNG,BROAD_DepMap,C1335325,Lung (Carcinoma; Bronchioloalveolar adenocarcinoma)
NCI-H446,NCI-H446; H446; H-446; NCI-446; NCIH446,CVCL_1562,C4917,1114,7.0,ACH-000800,SIDM00965,688023.0,NCIH446_LUNG,BROAD_DepMap,C0149925,Lung (Carcinoma; Small cell carcinoma)
NCI-H508,NCI-H508; NCI H508; NCIH508; H508; H-508,CVCL_1564,C5543,1115,6.0,ACH-000360,SIDM00777,908442.0,NCIH508_LARGE_INTESTINE,BROAD_DepMap,C1332866,Large intestine; Caecum (Carcinoma; Adenocarcinoma)
NCI-H510A,NCI-H510A; H510A; H-510A; NCI-H510; NCIH510; H510; H-510,CVCL_1565,C4917,1116,7.0,ACH-000871,SIDM00927,753605.0,NCIH510_LUNG,BROAD_DepMap,C0149925,Lung (Carcinoma; Small cell carcinoma)
NCI-H513,NCI-H513; H513; H-513; NCIH513; HUT513,CVCL_A570,C9133,1117,20.0,ACH-002138,SIDM00114,1240141.0,H513_LUNG,CellModelPassport,C0279557,Not Found
NCI-H524,NCI-H524; H524; H-524; NCIH524,CVCL_1568,C4917,1118,7.0,ACH-000816,SIDM01129,908483.0,NCIH524_LUNG,BROAD_DepMap,C0149925,Lung (Carcinoma; Small cell carcinoma)
NCI-H526,NCI-H526; H526; H-526; NCIH526,CVCL_1569,C4917,1119,7.0,ACH-000767,SIDM01128,688025.0,NCIH526_LUNG,BROAD_DepMap,C0149925,Lung (Carcinoma; Small cell carcinoma)
NCI-H596,NCI-H596; H596; H-596; NCI-HUT-596; NCIH596,CVCL_1571,C9133,1120,7.0,ACH-000628,SIDM01127,908459.0,NCIH596_LUNG,BROAD_DepMap,C0279557,Lung (Carcinoma; Mixed adenosquamous carcinoma)
NCI-H630,NCI-H630; H630; H-630; NCIH630,CVCL_1572,,1121,6.0,ACH-002287,,908482.0,NCIH630_LARGE_INTESTINE,,,Large intestine; Rectum (Carcinoma; Adenocarcinoma)
NCI-H64,NCI-H64; H64; H-64; NCIH64,CVCL_1573,C4917,1122,7.0,ACH-001599,SIDM01126,688026.0,NCIH64_LUNG,CellModelPassport,C0149925,Lung (Carcinoma; Small cell carcinoma)
NCI-H647,NCI-H647; H647; H-647; H647ell; NCIH647,CVCL_1574,C9133,1123,7.0,ACH-000378,SIDM01125,1240191.0,NCIH647_LUNG,BROAD_DepMap,C0279557,Not Found
NCI-H650,NCI-H650; H650; H-650; NCIH650,CVCL_1575,C3512,1124,7.0,ACH-000945,SIDM01124,722066.0,NCIH650_LUNG,BROAD_DepMap,C0152013,Lung (Carcinoma; Large cell carcinoma)
NCI-H660,NCI-H660; H660; H-660; NCIH660; NCI660,CVCL_1576,C6766,1125,9.0,ACH-000177,SIDM01123,1330975.0,NCIH660_PROSTATE,BROAD_DepMap,C1300585,Not Found
NCI-H661,NCI-H661; H661; H-661; NCIH661,CVCL_1577,C4450,1126,7.0,ACH-000853,SIDM01122,687829.0,NCIH661_LUNG,BROAD_DepMap,C0345958,Lung (Carcinoma; Non small cell carcinoma)
NCI-H684,NCI-H684; H684; H-684; NCIH684,CVCL_9980,C4349,1127,31.0,ACH-000089,SIDM01665,,NCIH684_LARGE_INTESTINE,BROAD_DepMap,C0338106,No COSMIC ID
NCI-H69,NCI-H69; NCI-H-69; NCI H69; H69; H-69; NCIH69; NCI-HUT-69; H69/P; NCI-H69C; H69C; H69c,CVCL_1579,C4917,1128,7.0,ACH-000358,SIDM01121,688027.0,NCIH69_LUNG,BROAD_DepMap,C0149925,Lung (Carcinoma; Small cell carcinoma)
NCI-H716,NCI-H716; NCI H716; H716; H-716; NCIH716,CVCL_1581,C5543,1129,6.0,ACH-000491,SIDM00779,908458.0,NCIH716_LARGE_INTESTINE,BROAD_DepMap,C1332866,Large intestine; Colon (Carcinoma; Adenocarcinoma)
NCI-H719,NCI-H719; H719; H-719,CVCL_1582,C4917,1130,7.0,,,,,,C0149925,No COSMIC ID
NCI-H720,NCI-H720; H720; H-720; NCIH720,CVCL_1583,C4038,1131,7.0,ACH-002174,SIDM01120,687600.0,NCIH720_LUNG,CellModelPassport,C0280089,Lung (Carcinoma)
NCI-H727,NCI-H727; H727; H-727; NCIH727,CVCL_1584,C4038,1132,7.0,ACH-000775,SIDM01119,724855.0,NCIH727_LUNG,BROAD_DepMap,C0280089,Lung (Carcinoma)
NCI-H735,NCI-H735; H735; H-735,CVCL_1585,C4917,1133,7.0,,,,,,C0149925,No COSMIC ID
NCI-H740,NCI-H740; H740; H-740; NCIH740,CVCL_1586,C4917,1134,7.0,ACH-002175,SIDM01118,1331055.0,NCIH740_LUNG,CellModelPassport,C0149925,Not Found
NCI-H747,NCI-H747; NCI H747; H747; H-747; NCI-747; NCIH747; NCI747,CVCL_1587,C5543,1135,6.0,ACH-000403,SIDM00778,908457.0,NCIH747_LARGE_INTESTINE,BROAD_DepMap,C1332866,Large intestine; Caecum (Carcinoma; Adenocarcinoma)
NCI-H748,NCI-H748; H748; H-748; NCIH748,CVCL_1588,C4917,1136,7.0,ACH-002176,SIDM01117,909194.0,NCIH748_LUNG,CellModelPassport,C0149925,Lung (Carcinoma; Small cell carcinoma)
NCI-H810,NCI-H810; H810; H-810; NCIH810,CVCL_1590,C4450,1137,7.0,ACH-000789,SIDM01116,925341.0,NCIH810_LUNG,BROAD_DepMap,C0345958,Lung (Carcinoma; Large cell carcinoma)
NCI-H82,NCI-H82; NCI-H-82; H82; H-82; NCI H82; NCIH82; H82sclc,CVCL_1591,C4917,1138,7.0,ACH-000355,SIDM01131,688031.0,NCIH82_LUNG,BROAD_DepMap,C0149925,Lung (Carcinoma; Small cell carcinoma)
NCI-H820,NCI-H820; H820; H-820; NCIH820,CVCL_1592,C5650,1139,7.0,ACH-001140,SIDM00019,1333019.0,NCIH820_LUNG,,C1335325,Not Found
NCI-H835,NCI-H835; H835; H-835; NCIH835,CVCL_1593,C4038,1140,7.0,ACH-002177,SIDM01133,753607.0,NCIH835_LUNG,CellModelPassport,C0280089,Lung (Carcinoid-endocrine tumour)
NCI-H838,NCI-H838; H838; H-838; NCIH838,CVCL_1594,C3512,1141,7.0,ACH-000416,SIDM01150,910399.0,NCIH838_LUNG,BROAD_DepMap,C0152013,Lung (Carcinoma; Non small cell carcinoma)
NCI-H841,NCI-H841; H841; H-841; NCI-841; NCIH841,CVCL_1595,C4917,1142,7.0,ACH-000292,SIDM01134,1240192.0,NCIH841_LUNG,BROAD_DepMap,C0149925,Not Found
NCI-H847,NCI-H847; H847; H-847; NCIH847,CVCL_1596,C4917,1143,7.0,ACH-001365,SIDM01149,1240193.0,NCIH847_LUNG,CellModelPassport,C0149925,Not Found
NCI-H854,NCI-H854; H854; H-854; NCIH854,CVCL_A584,C4349,1144,7.0,ACH-000710,,,NCIH854_LUNG,BROAD_DepMap,C0338106,No COSMIC ID
NCI-H865,NCI-H865; H865; H-865,CVCL_1597,C4917,1145,7.0,,,,,,C0149925,No COSMIC ID
NCI-H889,NCI-H889; H889; H-889; NCIH889,CVCL_1598,C4917,1146,7.0,ACH-000297,SIDM01739,,NCIH889_LUNG,BROAD_DepMap,C0149925,No COSMIC ID
NCI-H920,NCI-H920; H920; H-920,CVCL_1599,C3512,1147,7.0,,,,,,C0152013,No COSMIC ID
NCI-H929,NCI-H929; NCI H929; NCIH929; H929; H-929,CVCL_1600,C3242,1148,4.0,ACH-000050,SIDM01148,724825.0,NCIH929_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0026764,Haematopoietic and lymphoid (Lymphoid neoplasm; Plasma cell myeloma)
NCI-N417,NCI-N417; NCI-N-417; NCI N417; N-417; N417; NCIN417; NCI417N; NCI-H417; H-417; H417; NCI-N417D; N417D; N417d,CVCL_1602,C4917,1149,7.0,,,,,,C0149925,No COSMIC ID
NCI-N87,NCI-N87; NCI N87; N87; N-87; NCI-H87; H87; H-87; NCIN87,CVCL_1603,C5473,1150,16.0,ACH-000427,SIDM01147,908461.0,NCIN87_STOMACH,BROAD_DepMap,C1333791,Stomach (Carcinoma; Adenocarcinoma)
NCO2,NCO2; NC02; NCO-2,CVCL_3043,C3174,1151,4.0,ACH-000076,SIDM01756,,NCO2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0023473,No COSMIC ID
NEC8,NEC8; NEC-8,CVCL_1604,C6341,1152,33.0,ACH-002288,SIDM00243,910942.0,NEC8_TESTIS,CellModelPassport,C0238448,Testis (Germ cell tumour; Embryonal carcinoma)
NH-12,NH-12; NH12,CVCL_1605,C3270,1153,21.0,ACH-001603,SIDM00577,908447.0,NH12_AUTONOMIC_GANGLIA,BROAD_DepMap,C2751421,Autonomic ganglia (Neuroblastoma)
NH-6,NH-6; NH6,CVCL_1606,C4827,1154,21.0,ACH-000203,SIDM01391,,NH6_AUTONOMIC_GANGLIA,BROAD_DepMap,C0559460,No COSMIC ID
NK-92MI,NK-92MI; NK-92 MI; NK-92 mi; NK92-MI; NK92MI; NK-92 transfected with MFG-hIL2,CVCL_3755,C82217,1155,4.0,ACH-002289,SIDM01201,1330981.0,NK92MI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,C2826059,Not Found
NKM-1,NKM-1; NKM1,CVCL_1607,C9154,1156,4.0,ACH-002290,SIDM00576,908448.0,NKM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CellModelPassport,C0220615,Haematopoietic and lymphoid (Haematopoietic neoplasm; Acute myeloid leukaemia)
NMC-G1,NMC-G1; NMCG-1; NMCG1; National Medical Center-Glioma 1,CVCL_1608,C60781,1157,1.0,ACH-000200,SIDM00575,908449.0,NMCG1_CENTRAL_NERVOUS_SYSTEM,BROAD_DepMap,C0004114,Central nervous system; Brain (Glioma)
NOMO-1,NOMO-1; Nomo-1; NOMO1,CVCL_1609,C8263,1158,4.0,ACH-000168,SIDM00580,908451.0,NOMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0280634,Haematopoietic and lymphoid (Haematopoietic neoplasm; Acute myeloid leukaemia; M5)
NOS-1 [Human osteosarcoma],NOS-1 [Human osteosarcoma]; NOS1,CVCL_1610,C9145,1159,11.0,ACH-002067,SIDM00242,,NOS1_BONE,BROAD_DepMap,C0029463,No COSMIC ID
NT2-D1,NT2-D1; NT2/D1; NT2D1; Nt2D1; NTERA-2 clone D1; NTERA2-cloneD1; NTERA-2 cl.D1; NTera2 cl.D1; NTERA-2cl.D1; NTera 2/cl.D1; NTERA-2/D1; NTera2/D1; NTERA2-D1; NTera-2D1; Ntera2/D1; NTERA2/D1; NTERA2D1; NTera2D1,CVCL_3407,C3752,1160,33.0,ACH-002291,SIDM01203,908454.0,NTERA2CLD1_TESTIS,CellModelPassport,C0206659,Testis (Germ cell tumour; Embryonal carcinoma)
NTERA-2,NTERA-2; NTera-2; Ntera-2; NTera 2; NTERA2; NTera2; N-Tera-2; NT-2; NT2,CVCL_0034,C3752,1161,33.0,,,,,,C0206659,No COSMIC ID
NU-DHL-1,NU-DHL-1; Nu-DHL-1; NUDHL1; NuDHL 1,CVCL_1876,C8851,1162,4.0,ACH-000388,SIDM01780,,NUDHL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0079744,No COSMIC ID
NU-DUL-1,NU-DUL-1; NUDUL-1; NUDUL1,CVCL_1877,C36081,1163,4.0,ACH-000287,SIDM00443,1330982.0,NUDUL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C1333296,Not Found
NUGC-2,NUGC-2; NuGC-2; NUGC2; NU-GC-2,CVCL_1611,C4004,1164,16.0,ACH-000761,SIDM01779,,NUGC2_STOMACH,BROAD_DepMap,C0278701,No COSMIC ID
NUGC-3,NUGC-3; NUGC3; NU-GC-3,CVCL_1612,C4004,1165,16.0,ACH-000911,SIDM00572,908455.0,NUGC3_STOMACH,BROAD_DepMap,C0278701,Stomach (Carcinoma; Adenocarcinoma)
NUGC-4,NUGC-4; NUGC4; NU-GC-4,CVCL_3082,C5250,1166,16.0,ACH-000674,SIDM00570,1298357.0,NUGC4_STOMACH,BROAD_DepMap,C1335965,Not Found
NY,NY,CVCL_1613,C9145,1167,11.0,ACH-002178,SIDM00569,910849.0,NY_BONE,CellModelPassport,C0029463,Bone (Osteosarcoma)
OACM5.1 C,OACM5.1 C; OAC-M5.1 C; OAC-M5.1; OACM5-1; OACM5.1; OACM5_1; OACM51,CVCL_1842,C4025,1168,26.0,ACH-001368,SIDM00444,1503363.0,OACM51_OESOPHAGUS,BROAD_DepMap,C0279628,Not Found
OACP4 C,OACP4 C; OAC-P4C; OACP4C; OACp4C,CVCL_1843,C4025,1169,26.0,ACH-002292,SIDM00445,1503362.0,OACP4C_OESOPHAGUS,CellModelPassport,C0279628,Not Found
OAW28,OAW28; OAW-28; OAW 28,CVCL_1614,C105555,1170,8.0,ACH-000116,SIDM00481,946360.0,OAW28_OVARY,BROAD_DepMap,C3642254,Ovary (Carcinoma)
OAW42,OAW42; OAW-42; OAW 42,CVCL_1615,C5228,1171,8.0,ACH-000704,SIDM00480,910548.0,OAW42_OVARY,BROAD_DepMap,C1096638,Ovary (Carcinoma; Mucinous carcinoma)
OC 314,OC 314; OC-314; OC314,CVCL_1616,C7550,1172,8.0,ACH-000962,SIDM00220,909257.0,OC314_OVARY,BROAD_DepMap,C1335177,Ovary (Carcinoma; Serous micropapillary carcinoma)
OC 315,OC 315; OC-315; OC315,CVCL_1617,C7550,1173,8.0,ACH-001144,SIDM01823,,OC315_OVARY,,C1335177,No COSMIC ID
OC 316,OC 316; OC-316; OC316,CVCL_1618,C7550,1174,8.0,ACH-001145,SIDM00219,,OC316_OVARY,BROAD_DepMap,C1335177,No COSMIC ID
OCI-AML-2,OCI-AML-2; OCI/AML-2; OCI-AML2; OCI/AML2; OCI AML2; OCIAML2; AML-2; Ontario Cancer Institute-Acute Myeloid Leukemia-2,CVCL_1619,C9154,1175,4.0,ACH-000113,SIDM00446,910947.0,OCIAML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0220615,Haematopoietic and lymphoid (Haematopoietic neoplasm; Acute myeloid leukaemia; M4)
OCI-AML-3,OCI-AML-3; OCI/AML-3; OCI-AML3; OCI/AML3; OCI AML3; OCIAML3; Ontario Cancer Institute-Acute Myeloid Leukemia-3,CVCL_1844,C9154,1176,4.0,ACH-000336,SIDM00462,1290455.0,OCIAML3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0220615,Not Found
OCI-AML-5,OCI-AML-5; OCI/AML-5; OCI-AML5; OCI/AML5; OCI AML5; OCIAML5; Ontario Cancer Institute-Acute Myeloid Leukemia-5,CVCL_1620,C9154,1177,4.0,ACH-000065,SIDM00461,1330983.0,OCIAML5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0220615,Not Found
OCI-Ly10,OCI-Ly10; OCI-LY10; OCI-LY-10; OCI-Ly 10; OCILY-10; OCI Ly10; OCILY10; Ly10; LY10,CVCL_8795,C8851,1178,4.0,ACH-001146,SIDM01883,,OCILY10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,C0079744,No COSMIC ID
OCI-Ly19,OCI-Ly19; OCI-LY19; OCI-LY-19; OCI-Ly 19; OCI Ly19; OCILY-19; OCILY19; Ly19; LY19,CVCL_1878,C36080,1179,4.0,ACH-000124,SIDM00460,1330984.0,OCILY19_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C1333295,Not Found
OCI-Ly3,OCI-Ly3; OCI-LY3; OCI-ly3; OCI-LY-3; Oci-Ly-3; OCI-Ly 3; OCILY-3; OCI-Ly03; OCI Ly3; OCILY3; Ly3; LY3,CVCL_8800,C8851,1180,4.0,ACH-000158,SIDM01778,,OCILY3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0079744,No COSMIC ID
OCI-Ly7,OCI-Ly7; OCI-LY7; OCI-LY-7; OCI-Ly-7; Oci-Ly-7; OCI-Ly 7; OCI-Ly07; OCILY7; Ly7; LY7,CVCL_1881,C36080,1181,4.0,ACH-001617,SIDM00459,1659819.0,OCILY7_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C1333295,Not Found
OCI-M1,OCI-M1; OCI M1; OCIM1,CVCL_2149,C9154,1182,4.0,ACH-000751,SIDM00458,1330985.0,OCIM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0220615,Not Found
OCI-M2,OCI-M2; OCI M2; OCIM2,CVCL_2150,C9154,1183,4.0,ACH-001618,SIDM01841,,OCIM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0220615,No COSMIC ID
OCUM-1,OCUM-1; OCUM1; Osaka City University Medical school-1,CVCL_3084,C5250,1184,16.0,ACH-000247,SIDM00568,1298358.0,OCUM1_STOMACH,BROAD_DepMap,C1335965,Not Found
OE19,OE19; OE-19; JROECL 19; JROECL19; OEC19,CVCL_1622,C4025,1185,26.0,ACH-000679,SIDM00479,910079.0,OE19_OESOPHAGUS,BROAD_DepMap,C0279628,Oesophagus; Lower third (Carcinoma; Adenocarcinoma)
OE21,OE21; OE-21; JROECL 21; JROECL21,CVCL_2661,C4024,1186,26.0,ACH-000544,SIDM00478,1298359.0,OE21_OESOPHAGUS,BROAD_DepMap,C0279626,Not Found
OE33,OE33; OE-33; JROECL 33; JROECL33; OEC33,CVCL_0471,C7027,1187,26.0,ACH-000383,SIDM00477,910549.0,OE33_OESOPHAGUS,BROAD_DepMap,C1332460,Oesophagus; Lower third (Other; Metaplasia)
OELE,OELE,CVCL_IW56,,1188,8.0,ACH-000494,,,OELE_OVARY,BROAD_DepMap,,No COSMIC ID
Okajima,Okajima; OKAJIMA,CVCL_9815,C4004,1189,16.0,,,,,,C0278701,No COSMIC ID
OMC-1 [Human cervical carcinoma],OMC-1 [Human cervical carcinoma]; OMC1; Osaka Medical College-1,CVCL_1623,C4028,1190,24.0,ACH-002180,SIDM00240,949154.0,OMC1_CERVIX,CellModelPassport,C0279671,Cervix (Carcinoma; Squamous cell carcinoma)
ONCO-DG-1,ONCO-DG-1; ONCO-DG 1; ONCO-DG1; ONCODG1,CVCL_1882,C105555,1191,8.0,ACH-000013,SIDM00093,,ONCODG1_OVARY,BROAD_DepMap,C3642254,No COSMIC ID
Onda 10,Onda 10; no.10; no-10; Case 6,CVCL_3075,C3058,1192,1.0,ACH-001605,SIDM00574,908452.0,NO10_CENTRAL_NERVOUS_SYSTEM,BROAD_DepMap,C0017636,Central nervous system; Brain (Glioma; Astrocytoma Grade III; Anaplastic)
Onda 11,Onda 11; no.11; no-11; Case 3,CVCL_3076,C3058,1193,1.0,ACH-001606,SIDM00573,908450.0,NO11_CENTRAL_NERVOUS_SYSTEM,CellModelPassport,C0017636,Central nervous system; Brain (Glioma; Astrocytoma Grade III; Anaplastic)
ONS-76,ONS-76; ONS76,CVCL_1624,C3222,1194,1.0,ACH-000776,SIDM00567,909248.0,ONS76_CENTRAL_NERVOUS_SYSTEM,BROAD_DepMap,C0025149,Central nervous system; Brain (Primitive neuroectodermal tumour-medulloblastoma)
OPM-2,OPM-2; OPM2,CVCL_1625,C3242,1195,4.0,ACH-000024,SIDM00457,909249.0,OPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0026764,Haematopoietic and lymphoid (Lymphoid neoplasm; Plasma cell myeloma)
OS-RC-2,OS-RC-2; OSRC2; RC-2,CVCL_1626,C9385,1196,5.0,ACH-000159,SIDM00239,909250.0,OSRC2_KIDNEY,BROAD_DepMap,C1861854,Kidney (Carcinoma; Renal cell carcinoma)
OSA-80,OSA-80; OSA 80,CVCL_EQ73,C9145,1197,11.0,,,,,,C0029463,No COSMIC ID
OSC-19,OSC-19; OSC19; Osc19,CVCL_3086,C4648,1198,23.0,ACH-001625,SIDM00566,1298362.0,OSC19_UPPER_AERODIGESTIVE_TRACT,BROAD_DepMap,C0349566,Not Found
OSC-20,OSC-20; OSC20,CVCL_3087,C4648,1199,23.0,ACH-001626,SIDM00565,1240196.0,OSC20_UPPER_AERODIGESTIVE_TRACT,BROAD_DepMap,C0349566,Not Found
OUMS-23,OUMS-23; OUMS23; Okayama University Medical School-23,CVCL_3088,C4910,1200,6.0,ACH-000296,SIDM00036,,OUMS23_LARGE_INTESTINE,BROAD_DepMap,C0699790,No COSMIC ID
OUMS-27,OUMS-27; OUMS27; Okayama University Medical School-27,CVCL_3090,C7155,1201,11.0,ACH-001150,SIDM01872,,OUMS27_BONE,,C1335473,No COSMIC ID
OV17R,OV17R; OV-17R,CVCL_2672,C7700,1202,8.0,ACH-001373,SIDM00476,1480361.0,OV17R_OVARY,BROAD_DepMap,C0948216,Not Found
OV56,OV56; OV-56,CVCL_2673,C7550,1203,8.0,ACH-000091,SIDM00475,1480362.0,OV56_OVARY,BROAD_DepMap,C1335177,Not Found
OV7,OV7; OV-7,CVCL_2675,C4908,1204,8.0,ACH-000688,SIDM00474,1480360.0,OV7_OVARY,BROAD_DepMap,C0677886,Not Found
OVCA420,OVCA420; OVCA 420; OvCa 420; OVCA-420; OVCAR-420; OVCAR 420; OVCAR420,CVCL_3935,C7550,1205,8.0,ACH-002181,SIDM00967,1480364.0,OVCA420_OVARY,CellModelPassport,C1335177,Not Found
OVCA429,OVCA429; OVCA 429; OvCA 429; OVCA-429; OVCAR-429; OVCAR 429; OVCAR429; OV429,CVCL_3936,C5228,1206,8.0,,,,,,C1096638,No COSMIC ID
OVCA432,OVCA432; OV-CA 432; OVCA 432; OvCA 432; OVCA-432; OVCA433_Bast; OVCAR-432; OVCAR 432; OVCAR432,CVCL_3769,C7550,1207,8.0,,,,,,C1335177,No COSMIC ID
OVCA433,OVCA433; OVCA 433; OvCa 433; OVCA-433; OVCA433_Bast; OVCAR-433; OVCAR 433; OVCAR433; SKOV-433; SK-OV-433; OV433,CVCL_0475,C7550,1208,8.0,ACH-002182,SIDM00966,1480367.0,OVCA433_OVARY,CellModelPassport,C1335177,Not Found
OVISE,OVISE,CVCL_3116,C40078,1209,8.0,ACH-000527,SIDM00564,1240198.0,OVISE_OVARY,BROAD_DepMap,C1518693,Not Found
OVK18,OVK18; OVK-18; OVK#18,CVCL_3770,C7979,1210,8.0,ACH-000947,SIDM00238,1480371.0,OVK18_OVARY,BROAD_DepMap,C0346163,Not Found
OVKATE,OVKATE,CVCL_3110,C105555,1211,8.0,ACH-000443,SIDM00466,1240199.0,OVKATE_OVARY,BROAD_DepMap,C3642254,Not Found
OVMANA,OVMANA,CVCL_3111,C40078,1212,8.0,ACH-000646,SIDM01378,,OVMANA_OVARY,BROAD_DepMap,C1518693,No COSMIC ID
OVMIU,OVMIU,CVCL_3112,C105555,1213,8.0,ACH-002183,SIDM00465,1240200.0,OVMIU_OVARY,CellModelPassport,C3642254,Not Found
OVSAHO,OVSAHO,CVCL_3114,C105555,1214,8.0,ACH-000409,SIDM01377,,OVSAHO_OVARY,BROAD_DepMap,C3642254,No COSMIC ID
OVTOKO,OVTOKO,CVCL_3117,C40078,1215,8.0,ACH-000663,SIDM00425,1298365.0,OVTOKO_OVARY,BROAD_DepMap,C1518693,Not Found
P116,P116,CVCL_6429,C7953,1216,4.0,,,,,,C0279583,No COSMIC ID
P12-Ichikawa,P12-Ichikawa; P12-ICHIKAWA; P12/ICHIKAWA; P12/Ichikawa; p12/Ichikawa; P12ichikawa; P12/ICH; P12/ICh; P12-ICH; P-12; P12,CVCL_1630,C7953,1217,4.0,ACH-000372,SIDM00463,909251.0,P12ICHIKAWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0279583,Haematopoietic and lymphoid (Lymphoid neoplasm; Acute lymphoblastic T cell leukaemia)
